#
# Output is generated by GenSAS 7.x-5.0
#
#Name     : The name of mRNA
#Start    : Start of alignment in subject
#End      : End of alignment in subject
#Match_Start  : Start of alignment in query
#Match_End    : End of alignment in query
#Score        : Row score of the match
#E-value      : E value of the match
#Identity     : Percentage of identical matches
#AL           : Alignment length
Name	Start	End	Score	Accession	Match_ID	Match_Start	Match_End	E-value	Identity	AL
M_mag.00g250160.m01	326	390	174	Q23435	sp|Q23435|TWK9_CAEEL	36	100	1.63e-14	46.154	65
M_mag.00g250220.m01	195	254	241	P31483	sp|P31483|TIA1_HUMAN	9	68	7.30e-25	68.333	60
M_mag.00g250280.m01	101	319	393	P56433	sp|P56433|FUT5_PANTR	156	383	1.11e-42	42.857	231
M_mag.00g250300.m01	42	929	654	P17948	sp|P17948|VGFR1_HUMAN	34	914	2.81e-68	26.078	951
M_mag.00g250320.m01	131	277	463	P16568	sp|P16568|BICD_DROME	17	163	3.09e-53	67.347	147
M_mag.00g250380.m01	385	567	237	Q2QYS3	sp|Q2QYS3|LAC23_ORYSJ	19	196	6.39e-22	31.633	196
M_mag.00g250420.m01	23	1038	4361	Q8CGY8	sp|Q8CGY8|OGT1_MOUSE	34	1049	0.0	78.376	1022
M_mag.00g250430.m01	30	672	2076	Q95M18	sp|Q95M18|ENPL_BOVIN	36	680	0.0	65.586	648
M_mag.00g250440.m01	230	347	354	P08712	sp|P08712|ENPL_MESAU	2	119	1.27e-39	50.000	118
M_mag.00g250450.m01	1	1442	3256	P81182	sp|P81182|BGBP_PENVA	1443	2886	0.0	43.083	1453
M_mag.00g250460.m01	123	1092	827	Q9U943	sp|Q9U943|APLP_LOCMI	20	950	9.93e-89	27.488	1015
M_mag.00g250480.m01	242	337	330	Q3MHG1	sp|Q3MHG1|SPTC1_BOVIN	1	96	1.55e-36	56.250	96
M_mag.00g250510.m01	18	499	1590	Q174R2	sp|Q174R2|CARM1_AEDAE	14	494	0.0	65.702	484
M_mag.00g250540.m01	1671	1791	281	P15146	sp|P15146|MTAP2_RAT	12	128	8.70e-29	53.719	121
M_mag.00g250600.m01	118	178	164	A2A8Z1	sp|A2A8Z1|OSBL9_MOUSE	3	63	4.42e-14	52.459	61
M_mag.00g250640.m01	131	401	905	Q8WVQ1	sp|Q8WVQ1|CANT1_HUMAN	135	408	2.47e-118	60.584	274
M_mag.00g250680.m01	440	657	215	P23654	sp|P23654|NRT_DROME	2	204	5.11e-17	35.455	220
M_mag.00g250690.m01	444	553	498	Q9VKG9	sp|Q9VKG9|SPZ4_DROME	424	533	5.29e-53	70.909	110
M_mag.00g250710.m01	110	349	175	Q92797	sp|Q92797|SYMPK_HUMAN	12	232	1.48e-11	24.793	242
M_mag.00g250820.m01	51	146	200	Q91YD9	sp|Q91YD9|WASL_MOUSE	10	113	3.20e-15	38.095	105
M_mag.00g250860.m01	93	444	249	Q9DBB9	sp|Q9DBB9|CPN2_MOUSE	53	405	4.33e-21	30.194	361
M_mag.00g250880.m01	174	310	405	B4L629	sp|B4L629|T23O_DROMO	1	137	1.09e-47	57.664	137
M_mag.00g250900.m01	260	367	256	P70169	sp|P70169|DOC2B_MOUSE	5	111	4.48e-26	58.333	108
M_mag.00g250940.m01	38	306	853	Q5ZL33	sp|Q5ZL33|STRAP_CHICK	38	334	3.56e-112	58.586	297
M_mag.00g250950.m01	1	960	2428	Q6GMY9	sp|Q6GMY9|XPO2_XENLA	1	961	0.0	47.723	966
M_mag.00g250990.m01	98	189	346	Q99L88	sp|Q99L88|SNTB1_MOUSE	53	144	8.20e-38	73.913	92
M_mag.00g251010.m01	85	196	290	Q94901	sp|Q94901|LARK_DROME	7	124	7.30e-30	50.420	119
M_mag.00g251140.m01	127	298	213	Q8K4F5	sp|Q8K4F5|ABHDB_MOUSE	4	240	8.36e-19	26.160	237
M_mag.00g251170.m01	543	699	167	A4D0V7	sp|A4D0V7|CPED1_HUMAN	438	598	9.55e-11	31.515	165
M_mag.00g251250.m01	162	587	881	Q5R8X1	sp|Q5R8X1|ZN665_PONAB	50	474	5.02e-110	41.784	426
M_mag.00g251270.m01	274	761	787	Q4V348	sp|Q4V348|Z658B_HUMAN	54	547	1.02e-93	37.849	502
M_mag.00g251280.m01	477	1143	1082	Q05481	sp|Q05481|ZNF91_HUMAN	5	660	4.98e-132	35.863	672
M_mag.00g251290.m01	158	571	879	Q5R8X1	sp|Q5R8X1|ZN665_PONAB	57	467	7.41e-110	42.995	414
M_mag.00g251310.m01	593	906	552	P48608	sp|P48608|DIA_DROME	388	706	9.46e-58	39.319	323
M_mag.00g251320.m01	123	211	131	Q9D4P7	sp|Q9D4P7|GSTT4_MOUSE	1	87	2.93e-09	34.831	89
M_mag.00g251380.m01	327	808	205	Q9D7Z6	sp|Q9D7Z6|CLCA1_MOUSE	1	471	4.50e-15	26.542	535
M_mag.00g251390.m01	2675	2906	360	Q86WI1	sp|Q86WI1|PKHL1_HUMAN	1	226	7.13e-38	36.017	236
M_mag.00g251410.m01	1	537	1421	Q13042	sp|Q13042|CDC16_HUMAN	16	546	0.0	51.667	540
M_mag.00g251420.m01	64	421	832	Q9BXW7	sp|Q9BXW7|HDHD5_HUMAN	1	355	7.35e-108	47.684	367
M_mag.00g251480.m01	452	759	925	A1L3F5	sp|A1L3F5|CMIP_XENLA	229	535	4.75e-113	60.390	308
M_mag.00g251520.m01	326	508	141	B3M3X7	sp|B3M3X7|WLS_DROAN	6	175	8.31e-09	24.731	186
M_mag.00g251670.m01	22	117	143	Q2TA39	sp|Q2TA39|ZMAT5_BOVIN	22	120	1.71e-10	37.374	99
M_mag.00g251680.m01	108	179	153	Q641X7	sp|Q641X7|FBX25_RAT	2	73	5.76e-12	44.444	72
M_mag.00g251690.m01	235	556	659	Q2KJ28	sp|Q2KJ28|PGPS1_BOVIN	8	338	1.60e-80	45.015	331
M_mag.00g252030.m01	13	342	781	Q6DHC3	sp|Q6DHC3|S2540_DANRE	3	338	2.16e-101	51.613	341
M_mag.00g252060.m01	6	157	342	Q94901	sp|Q94901|LARK_DROME	130	286	2.75e-35	44.586	157
M_mag.00g252110.m01	22	823	467	Q9VPF0	sp|Q9VPF0|ATK_DROME	21	845	5.75e-46	25.387	839
M_mag.00g252130.m01	75	438	1027	Q6AY56	sp|Q6AY56|TBA8_RAT	26	374	1.67e-136	56.044	364
M_mag.00g252140.m01	12	77	162	Q5U2X2	sp|Q5U2X2|SPAG1_RAT	5	70	7.13e-11	45.455	66
M_mag.00g252150.m01	1	120	505	P32028	sp|P32028|FD4_DROME	1	120	4.70e-60	80.000	120
M_mag.00g252170.m01	1	183	530	Q64732	sp|Q64732|FOXB1_MOUSE	1	169	4.97e-63	59.563	183
M_mag.00g252190.m01	333	414	425	Q6XBJ3	sp|Q6XBJ3|ONEC2_MOUSE	494	575	3.27e-44	93.902	82
M_mag.00g252230.m01	219	302	249	A9UMG5	sp|A9UMG5|IMPTB_XENTR	1	84	5.32e-26	64.286	84
M_mag.00g252240.m01	224	388	465	Q61187	sp|Q61187|TS101_MOUSE	56	220	3.23e-55	52.121	165
M_mag.00g252250.m01	52	154	161	Q7T019	sp|Q7T019|DZIP1_DANRE	1	102	5.33e-10	37.500	104
M_mag.00g252260.m01	41	325	220	C0HB46	sp|C0HB46|UBP12_SALSA	104	460	5.61e-18	27.374	358
M_mag.00g252290.m01	9	776	3090	Q5R4G6	sp|Q5R4G6|CUL1_PONAB	33	821	0.0	74.969	795
M_mag.00g252310.m01	119	373	149	B3DM66	sp|B3DM66|GP161_XENTR	103	335	7.96e-09	24.324	259
M_mag.00g252330.m01	3	253	354	Q9Y3A2	sp|Q9Y3A2|UTP11_HUMAN	2	253	9.27e-40	38.462	260
M_mag.00g252340.m01	269	671	1197	Q7KRW1	sp|Q7KRW1|TRC8_DROME	126	534	5.92e-154	58.937	414
M_mag.00g252360.m01	2	148	198	Q96MW7	sp|Q96MW7|TIGD1_HUMAN	7	175	1.36e-15	30.000	170
M_mag.00g252380.m01	123	425	328	Q9UTL4	sp|Q9UTL4|GWT1_SCHPO	115	405	3.05e-32	33.443	305
M_mag.00g252540.m01	289	402	241	O77215	sp|O77215|UNC4_DROME	9	110	8.77e-22	57.018	114
M_mag.00g252570.m01	176	219	159	Q9EPC1	sp|Q9EPC1|PARVA_MOUSE	5	48	8.93e-14	61.364	44
M_mag.00g252640.m01	804	1141	149	Q7Z7G8	sp|Q7Z7G8|VP13B_HUMAN	8	318	3.38e-09	23.837	344
M_mag.00g252660.m01	1	305	424	Q96AB6	sp|Q96AB6|NTAN1_HUMAN	1	313	1.35e-48	34.286	315
M_mag.00g252680.m01	268	331	178	Q96JT2	sp|Q96JT2|S45A3_HUMAN	119	182	5.20e-14	54.688	64
M_mag.00g252690.m01	167	318	240	Q8BTY8	sp|Q8BTY8|SCFD2_MOUSE	1	158	7.91e-23	42.405	158
M_mag.00g252800.m01	530	603	213	Q96J65	sp|Q96J65|MRP9_HUMAN	1	74	1.70e-20	48.649	74
M_mag.00g252840.m01	1	172	615	Q2TBN3	sp|Q2TBN3|CETN2_BOVIN	1	173	2.05e-81	70.520	173
M_mag.00g252860.m01	1166	1322	380	Q569L8	sp|Q569L8|CENPJ_MOUSE	739	893	8.13e-36	47.771	157
M_mag.00g252870.m01	46	100	222	O95164	sp|O95164|UBL3_HUMAN	5	59	2.23e-24	78.182	55
M_mag.00g252900.m01	1347	1411	230	Q8BL66	sp|Q8BL66|EEA1_MOUSE	9	73	7.46e-23	61.538	65
M_mag.00g252960.m01	1	151	602	Q9XYC2	sp|Q9XYC2|RL15_FAXLI	1	151	5.74e-79	97.351	151
M_mag.00g252980.m01	363	663	808	Q6P4R8	sp|Q6P4R8|NFRKB_HUMAN	535	852	4.23e-87	49.062	320
M_mag.00g253000.m01	365	460	384	Q60HG0	sp|Q60HG0|FKTN_MACFA	1	96	1.52e-44	70.833	96
M_mag.00g253160.m01	392	746	801	Q0VA42	sp|Q0VA42|MINY4_XENTR	249	608	5.00e-96	43.526	363
M_mag.00g253180.m01	594	809	245	Q09285	sp|Q09285|AKAP1_CAEEL	1	228	2.08e-22	27.966	236
M_mag.00g253280.m01	491	839	890	Q5PQY6	sp|Q5PQY6|LONP2_DANRE	2	373	2.53e-111	50.933	375
M_mag.00g253340.m01	1397	1734	350	Q9TU53	sp|Q9TU53|CUBN_CANLF	20	356	8.51e-34	30.857	350
M_mag.00g253370.m01	506	632	160	O11780	sp|O11780|BGH3_PIG	1	133	3.90e-12	31.579	133
M_mag.00g253380.m01	15	279	293	P09958	sp|P09958|FURIN_HUMAN	38	293	5.15e-28	38.267	277
M_mag.00g253390.m01	4	692	1522	Q9NVM9	sp|Q9NVM9|INT13_HUMAN	3	695	0.0	44.383	721
M_mag.00g253540.m01	167	628	346	Q6DJ55	sp|Q6DJ55|FAKD4_XENTR	10	449	5.65e-34	25.270	463
M_mag.00g253550.m01	201	401	421	Q7ZXZ2	sp|Q7ZXZ2|UTP15_XENLA	1	204	1.15e-47	43.750	208
M_mag.00g253570.m01	1	84	186	Q64311	sp|Q64311|NTAN1_MOUSE	1	85	7.62e-17	47.059	85
M_mag.00g253600.m01	214	310	137	Q96AB6	sp|Q96AB6|NTAN1_HUMAN	1	85	1.73e-09	31.959	97
M_mag.00g253680.m01	570	753	401	Q8BJM3	sp|Q8BJM3|R3HCL_MOUSE	930	1113	1.38e-38	46.277	188
M_mag.00g253700.m01	33	345	246	O02833	sp|O02833|ALS_PAPHA	5	287	1.45e-21	31.629	313
M_mag.00g253830.m01	635	979	1035	A0A1I8M2I8	sp|A0A1I8M2I8|CWC22_MUSDO	4	340	6.28e-128	61.449	345
M_mag.00g253860.m01	30	95	182	Q8K296	sp|Q8K296|MTMR3_MOUSE	1	66	1.67e-16	46.970	66
M_mag.00g253880.m01	978	1019	127	Q7ZXF1	sp|Q7ZXF1|MTMR4_XENLA	23	64	4.50e-09	45.238	42
M_mag.00g253940.m01	68	342	576	Q6DIN3	sp|Q6DIN3|MBTD1_XENTR	74	379	1.00e-66	38.889	306
M_mag.00g254030.m01	369	678	934	Q641G3	sp|Q641G3|CCAR1_XENLA	338	651	1.56e-103	56.369	314
M_mag.00g254040.m01	245	425	283	Q28H30	sp|Q28H30|CE022_XENTR	16	209	2.80e-28	37.745	204
M_mag.00g254170.m01	139	399	498	Q9GRW0	sp|Q9GRW0|PPAF2_HOLDI	605	863	6.51e-54	38.806	268
M_mag.00g254180.m01	154	399	501	Q9GRW0	sp|Q9GRW0|PPAF2_HOLDI	607	846	1.93e-54	38.710	248
M_mag.00g254220.m01	893	1235	353	P10394	sp|P10394|POL4_DROME	377	726	9.36e-33	27.528	356
M_mag.00g254240.m01	51	307	666	Q9IA05	sp|Q9IA05|FZD4_CHICK	1	258	3.71e-83	46.332	259
M_mag.00g254300.m01	201	718	469	Q24025	sp|Q24025|SOG_DROME	6	511	9.04e-49	28.727	550
M_mag.00g254500.m01	480	551	187	O54694	sp|O54694|SPTC2_CRIGR	2	70	3.91e-17	55.556	72
M_mag.00g254530.m01	708	762	196	Q5IS59	sp|Q5IS59|RTN1_PANTR	1	55	1.27e-18	60.000	55
M_mag.00g254550.m01	461	640	640	P08183	sp|P08183|MDR1_HUMAN	1	180	2.54e-75	65.556	180
M_mag.00g254560.m01	302	420	297	O95342	sp|O95342|ABCBB_HUMAN	6	128	5.80e-31	44.715	123
M_mag.00g254620.m01	323	1213	1324	Q6GQT9	sp|Q6GQT9|NOMO1_MOUSE	1	838	4.88e-165	33.333	900
M_mag.00g254680.m01	12	70	223	Q9YGY3	sp|Q9YGY3|BUB3_XENLA	7	65	2.70e-22	66.102	59
M_mag.00g254710.m01	551	739	262	Q9NZ94	sp|Q9NZ94|NLGN3_HUMAN	1	209	2.28e-23	38.073	218
M_mag.00g254840.m01	54	168	227	Q99K10	sp|Q99K10|NLGN1_MOUSE	44	161	1.01e-20	41.085	129
M_mag.00g255070.m01	3	57	128	P63025	sp|P63025|VAMP3_RAT	6	60	3.13e-10	45.455	55
M_mag.00g255090.m01	537	671	175	Q17NV8	sp|Q17NV8|TRET1_AEDAE	5	136	4.49e-14	31.852	135
M_mag.00g255100.m01	921	1030	169	Q87040	sp|Q87040|POL_SFVCP	16	125	1.63e-13	33.636	110
M_mag.00g255110.m01	192	622	710	P20825	sp|P20825|POL2_DROME	74	502	6.43e-82	36.697	436
M_mag.00g255130.m01	793	1029	298	P27401	sp|P27401|POL_SFV3L	251	486	1.30e-26	28.807	243
M_mag.00g255160.m01	174	246	265	P24899	sp|P24899|TAL1_CHICK	125	196	6.37e-25	64.384	73
M_mag.00g255170.m01	192	622	632	P20825	sp|P20825|POL2_DROME	101	505	5.02e-71	34.404	436
M_mag.00g255180.m01	912	1029	166	P27401	sp|P27401|POL_SFV3L	31	148	1.17e-12	29.661	118
M_mag.00g255610.m01	672	836	185	Q95SX7	sp|Q95SX7|RTBS_DROME	35	199	6.01e-13	31.765	170
M_mag.00g255650.m01	108	242	386	Q9DBT9	sp|Q9DBT9|M2GD_MOUSE	1	135	6.29e-43	54.815	135
M_mag.00g255660.m01	251	390	430	Q9DBT9	sp|Q9DBT9|M2GD_MOUSE	1	139	8.56e-49	61.429	140
M_mag.00g255670.m01	662	743	265	Q9DBT9	sp|Q9DBT9|M2GD_MOUSE	1	82	1.65e-27	58.537	82
M_mag.00g255760.m01	1187	2625	3441	Q6KC79	sp|Q6KC79|NIPBL_HUMAN	494	2033	0.0	46.540	1575
M_mag.00g255780.m01	1492	1671	167	Q6PDN3	sp|Q6PDN3|MYLK_MOUSE	81	257	1.57e-11	30.108	186
M_mag.00g255940.m01	1492	1671	166	Q6PDN3	sp|Q6PDN3|MYLK_MOUSE	91	267	2.29e-11	30.108	186
M_mag.00g256690.m01	36	91	242	Q0V9L3	sp|Q0V9L3|CELF4_XENTR	95	150	1.96e-23	75.000	56
M_mag.00g256700.m01	266	496	302	Q8I7P9	sp|Q8I7P9|POL5_DROME	4	214	2.27e-30	32.900	231
M_mag.00g256730.m01	208	306	376	Q8N6S4	sp|Q8N6S4|AN13C_HUMAN	1	99	7.16e-43	61.616	99
M_mag.00g256820.m01	337	570	323	Q9Y6M1	sp|Q9Y6M1|IF2B2_HUMAN	2	239	1.14e-32	37.657	239
M_mag.00g256880.m01	78	700	1209	O60488	sp|O60488|ACSL4_HUMAN	39	660	6.10e-156	39.809	628
M_mag.00g256890.m01	43	151	246	Q62888	sp|Q62888|NLGN2_RAT	38	150	9.48e-24	47.826	115
M_mag.00g256940.m01	4	180	358	Q6AY91	sp|Q6AY91|NRK1_RAT	5	194	1.45e-41	41.053	190
M_mag.00g257000.m01	686	789	157	Q7TPS5	sp|Q7TPS5|C2CD5_MOUSE	2	104	6.58e-11	34.862	109
M_mag.00g257010.m01	19	83	154	Q07130	sp|Q07130|UGPA_BOVIN	2	66	1.26e-12	40.000	65
M_mag.00g257020.m01	108	147	176	O35156	sp|O35156|UGPA_CRIGR	1	40	3.18e-16	87.500	40
M_mag.00g257030.m01	264	336	290	O35156	sp|O35156|UGPA_CRIGR	1	73	2.85e-31	73.973	73
M_mag.00g257070.m01	120	197	217	Q9U8W7	sp|Q9U8W7|TL5B_TACTR	19	147	2.13e-20	38.760	129
M_mag.00g257110.m01	238	1714	3919	P28668	sp|P28668|SYEP_DROME	1	1459	0.0	54.790	1524
M_mag.00g257160.m01	81	580	1733	P11046	sp|P11046|LAMB1_DROME	13	511	0.0	62.624	503
M_mag.00g257170.m01	1205	1669	554	P11046	sp|P11046|LAMB1_DROME	5	469	5.88e-60	34.034	476
M_mag.00g257180.m01	411	621	217	Q95SX7	sp|Q95SX7|RTBS_DROME	26	238	1.06e-18	31.818	220
M_mag.00g257190.m01	524	824	268	P21329	sp|P21329|RTJK_DROFU	31	326	4.67e-23	28.803	309
M_mag.00g257250.m01	229	622	651	P20825	sp|P20825|POL2_DROME	1	369	2.18e-75	37.594	399
M_mag.00g257270.m01	611	713	139	P21328	sp|P21328|RTJK_DROME	92	187	6.25e-09	29.524	105
M_mag.00g257340.m01	193	300	175	P20481	sp|P20481|BUCC_APLCA	119	217	3.65e-13	50.000	108
M_mag.00g257390.m01	1	61	128	Q9Y6M1	sp|Q9Y6M1|IF2B2_HUMAN	1	61	7.14e-09	44.262	61
M_mag.00g257430.m01	150	311	228	Q9QX74	sp|Q9QX74|SHAN2_RAT	37	199	1.11e-20	37.952	166
M_mag.00g257450.m01	502	741	188	O00370	sp|O00370|LORF2_HUMAN	5	203	4.93e-15	27.273	242
M_mag.00g257510.m01	502	741	236	O00370	sp|O00370|LORF2_HUMAN	5	222	3.03e-21	29.752	242
M_mag.00g257570.m01	259	622	653	P20825	sp|P20825|POL2_DROME	7	373	1.34e-75	38.211	369
M_mag.00g257590.m01	1503	1596	138	P19199	sp|P19199|POL_COYMV	2	94	5.38e-09	29.787	94
M_mag.00g257640.m01	143	280	350	P55115	sp|P55115|NAS15_CAEEL	12	153	1.38e-37	45.455	143
M_mag.00g257770.m01	192	1135	812	P0CT38	sp|P0CT38|TF25_SCHPO	228	1137	2.34e-88	26.887	967
M_mag.00g257800.m01	229	622	698	P20825	sp|P20825|POL2_DROME	1	392	1.21e-81	38.346	399
M_mag.00g257820.m01	557	642	149	Q86UP8	sp|Q86UP8|GTD2A_HUMAN	1	89	4.39e-10	37.079	89
M_mag.00g257860.m01	525	1051	213	P15594	sp|P15594|RTP2_TRYBG	32	645	5.19e-16	23.245	641
M_mag.00g257870.m01	30	98	159	O62389	sp|O62389|NHR61_CAEEL	21	91	6.06e-13	46.479	71
M_mag.00g257880.m01	376	445	157	Q05192	sp|Q05192|FTF1B_DROME	7	76	2.78e-09	42.254	71
M_mag.00g257890.m01	476	825	368	Q95SX7	sp|Q95SX7|RTBS_DROME	154	495	2.35e-35	31.768	362
M_mag.00g257900.m01	435	840	273	P21328	sp|P21328|RTJK_DROME	21	373	3.10e-24	29.017	417
M_mag.00g257930.m01	108	842	481	Q95SX7	sp|Q95SX7|RTBS_DROME	68	798	9.72e-49	26.632	766
M_mag.00g257960.m01	192	622	722	P20825	sp|P20825|POL2_DROME	81	509	1.62e-83	36.927	436
M_mag.00g257980.m01	192	622	715	P20825	sp|P20825|POL2_DROME	325	763	8.19e-80	36.996	446
M_mag.00g257990.m01	111	583	606	Q96DM1	sp|Q96DM1|PGBD4_HUMAN	154	641	7.07e-69	30.400	500
M_mag.00g258060.m01	584	879	454	Q99315	sp|Q99315|YG31B_YEAST	518	816	1.00e-44	35.644	303
M_mag.00g258100.m01	438	655	233	P21328	sp|P21328|RTJK_DROME	137	317	5.00e-20	29.224	219
M_mag.00g258120.m01	379	1097	478	P0CT35	sp|P0CT35|TF22_SCHPO	454	1163	4.39e-47	24.444	765
M_mag.00g258190.m01	542	726	233	Q9NBX4	sp|Q9NBX4|RTXE_DROME	24	208	9.78e-21	32.990	194
M_mag.00g258200.m01	488	842	375	Q95SX7	sp|Q95SX7|RTBS_DROME	6	359	1.08e-35	31.044	364
M_mag.00g258210.m01	303	539	167	Q9NBX4	sp|Q9NBX4|RTXE_DROME	372	604	8.31e-11	24.797	246
M_mag.00g258220.m01	525	780	186	P15594	sp|P15594|RTP2_TRYBG	4	260	6.10e-13	27.881	269
M_mag.00g258270.m01	587	824	206	P21329	sp|P21329|RTJK_DROFU	11	243	3.20e-16	29.032	248
M_mag.00g258380.m01	3	66	188	Q8NHS0	sp|Q8NHS0|DNJB8_HUMAN	13	76	1.81e-16	54.688	64
M_mag.00g258410.m01	451	836	377	Q9NBX4	sp|Q9NBX4|RTXE_DROME	40	381	6.45e-38	28.680	394
M_mag.00g258490.m01	614	837	263	P21328	sp|P21328|RTJK_DROME	17	229	1.09e-23	31.579	228
M_mag.00g258500.m01	223	565	593	P20825	sp|P20825|POL2_DROME	563	903	2.14e-62	37.931	348
M_mag.00g258520.m01	212	840	359	P21328	sp|P21328|RTJK_DROME	48	671	2.73e-33	25.732	649
M_mag.00g258550.m01	905	1190	309	P10394	sp|P10394|POL4_DROME	29	316	8.81e-30	26.042	288
M_mag.00g258600.m01	259	620	548	P20825	sp|P20825|POL2_DROME	7	371	5.77e-61	35.422	367
M_mag.00g258740.m01	229	622	698	P20825	sp|P20825|POL2_DROME	1	392	1.20e-81	38.596	399
M_mag.00g258760.m01	221	458	362	Q96MW7	sp|Q96MW7|TIGD1_HUMAN	1	192	2.31e-37	34.959	246
M_mag.00g258780.m01	404	507	186	Q15935	sp|Q15935|ZNF77_HUMAN	76	173	1.92e-15	36.538	104
M_mag.00g258800.m01	1357	1629	163	Q54RZ7	sp|Q54RZ7|Y1199_DICDI	55	307	1.41e-10	24.399	291
M_mag.00g258830.m01	229	622	706	P20825	sp|P20825|POL2_DROME	1	392	7.71e-83	38.847	399
M_mag.00g258910.m01	148	290	221	Q8JG30	sp|Q8JG30|ST1B1_CHICK	2	143	4.51e-21	31.469	143
M_mag.00g258930.m01	192	1135	790	P0CT36	sp|P0CT36|TF23_SCHPO	228	1137	2.18e-85	26.474	967
M_mag.00g258940.m01	208	517	473	P20825	sp|P20825|POL2_DROME	443	746	5.93e-48	34.727	311
M_mag.00g258950.m01	893	1237	448	P10394	sp|P10394|POL4_DROME	232	578	5.61e-45	29.143	350
M_mag.00g258960.m01	222	601	738	P20825	sp|P20825|POL2_DROME	1	375	1.27e-87	36.883	385
M_mag.00g259030.m01	450	536	139	Q9NBX4	sp|Q9NBX4|RTXE_DROME	90	176	4.80e-09	34.483	87
M_mag.00g259050.m01	423	840	377	P21328	sp|P21328|RTJK_DROME	228	634	5.70e-36	29.481	424
M_mag.00g259080.m01	264	1055	776	P0CT38	sp|P0CT38|TF25_SCHPO	268	1045	9.61e-85	28.554	816
M_mag.00g259120.m01	192	1114	811	P0CT38	sp|P0CT38|TF25_SCHPO	228	1116	3.99e-88	27.167	946
M_mag.00g259160.m01	229	622	707	P20825	sp|P20825|POL2_DROME	1	392	4.88e-83	38.847	399
M_mag.00g259170.m01	192	622	734	P20825	sp|P20825|POL2_DROME	1042	1470	6.98e-79	37.385	436
M_mag.00g259200.m01	202	1259	374	P20469	sp|P20469|ICEA_PANAN	635	1732	2.76e-34	21.358	1119
M_mag.00g259220.m01	385	652	277	Q95SX7	sp|Q95SX7|RTBS_DROME	4	262	3.08e-26	32.714	269
M_mag.00g259310.m01	528	720	220	Q95SX7	sp|Q95SX7|RTBS_DROME	2	180	9.55e-20	33.505	194
M_mag.00g259370.m01	569	824	242	P21329	sp|P21329|RTJK_DROFU	146	396	5.32e-20	30.303	264
M_mag.00g259410.m01	1	268	1030	Q641Z6	sp|Q641Z6|EHD1_RAT	1	268	1.23e-137	68.657	268
M_mag.00g259420.m01	1	268	848	Q9WVK4	sp|Q9WVK4|EHD1_MOUSE	1	238	1.10e-110	58.209	268
M_mag.00g259430.m01	318	360	178	Q9NZN3	sp|Q9NZN3|EHD3_HUMAN	1	43	2.33e-16	72.093	43
M_mag.00g259520.m01	585	758	199	P21328	sp|P21328|RTJK_DROME	458	629	1.56e-14	33.702	181
M_mag.00g259650.m01	29	271	361	E7F4Z4	sp|E7F4Z4|ZDHC1_DANRE	16	277	3.74e-35	36.502	263
M_mag.00g259770.m01	367	541	278	Q96AY4	sp|Q96AY4|TTC28_HUMAN	1	126	2.70e-28	40.782	179
M_mag.00g259780.m01	847	1945	2851	Q96AY4	sp|Q96AY4|TTC28_HUMAN	1	1072	0.0	53.626	1117
M_mag.00g259800.m01	178	320	603	Q96AY4	sp|Q96AY4|TTC28_HUMAN	37	179	2.80e-71	76.923	143
M_mag.00g259830.m01	397	533	204	Q08180	sp|Q08180|ICCR_DROME	3	137	5.18e-18	32.847	137
M_mag.00g260200.m01	45	834	510	Q9NBX4	sp|Q9NBX4|RTXE_DROME	9	794	1.07e-51	24.294	815
M_mag.00g260240.m01	216	309	280	Q96MW7	sp|Q96MW7|TIGD1_HUMAN	2	97	1.25e-27	56.250	96
M_mag.00g260260.m01	367	474	229	Q8R420	sp|Q8R420|ABCA3_MOUSE	4	104	1.10e-20	44.444	108
M_mag.00g260460.m01	335	470	300	Q9H3G5	sp|Q9H3G5|CPVL_HUMAN	1	134	9.22e-32	41.606	137
M_mag.00g260520.m01	109	298	398	Q8IZC4	sp|Q8IZC4|RTKN2_HUMAN	1	185	2.25e-44	38.021	192
M_mag.00g260640.m01	1020	1335	177	Q585H6	sp|Q585H6|FAZ1_TRYB2	560	875	1.59e-11	34.365	323
M_mag.00g260700.m01	115	1109	1408	Q7KIN0	sp|Q7KIN0|TOLL7_DROME	164	1136	3.91e-168	39.364	1006
M_mag.00g260710.m01	265	1118	1110	Q28Z18	sp|Q28Z18|SETB1_DROPS	38	911	6.89e-130	33.516	910
M_mag.00g260720.m01	32	355	1033	A1ZAY1	sp|A1ZAY1|DLISH_DROME	28	391	1.11e-138	57.377	366
M_mag.00g260760.m01	5	62	219	Q24206	sp|Q24206|BRC4_DROME	25	82	2.75e-21	60.345	58
M_mag.00g260800.m01	9	56	154	Q1L8Y6	sp|Q1L8Y6|BBIP1_DANRE	12	59	3.84e-14	64.583	48
M_mag.00g260820.m01	195	316	222	Q4L818	sp|Q4L818|PDP_STAHJ	3	124	1.44e-20	46.721	122
M_mag.00g260840.m01	337	909	790	Q9VGW1	sp|Q9VGW1|CAD86_DROME	36	598	3.91e-84	34.197	579
M_mag.00g260870.m01	97	247	383	Q9VNE2	sp|Q9VNE2|PKRA_DROME	2	153	1.13e-43	46.711	152
M_mag.00g260880.m01	76	236	367	Q96I24	sp|Q96I24|FUBP3_HUMAN	121	311	1.38e-35	43.750	192
M_mag.00g260890.m01	15	574	883	Q15650	sp|Q15650|TRIP4_HUMAN	7	529	8.35e-111	41.815	562
M_mag.00g260900.m01	241	358	271	P83088	sp|P83088|FUCTC_DROME	140	259	6.89e-26	43.333	120
